word,frequency,year,term,source_pdf,total_tokens,relative_freq
freedom,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
general,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
geology,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
great,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
greek,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
held,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
hemisphere,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
highest,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
historiography,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
holding,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
home,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
host,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
human,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
immense,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
important,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
inclination,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
including,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
indian,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
infant,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
initial,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
innate,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
inspire,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
intellectual,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
interaction,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
interest,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
intoxicating,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
irony,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
irrelevant,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
isolation,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
item,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
january,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
king,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
knew,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
know,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
known,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
landmark,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
late,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
latter,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
leader,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
learn,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
like,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
limited,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
little,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
logic,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
long,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
looking,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
lower,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
lowest,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
luxuriantly,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
made,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
major,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
mali,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
material,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
mathematics,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
matter,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
mediterranean,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
menu,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
mesmerised,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
method,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
metre,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
missing,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
monsoon,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
month,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
moon,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
moral,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
mount,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
movement,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
muslim,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
national,1,2022,Yds1,yds1_ingilizce_tsk_10042022.pdf,687,0.001455604075691412
